lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
K,5,9,5,7,2,4,7,9,2,7,6,12,3,8,3,11
K,4,10,6,8,7,5,5,5,3,6,6,9,3,5,8,9
K,7,11,9,8,9,8,7,5,5,7,6,7,7,6,9,14
K,4,9,5,7,2,3,6,8,3,7,7,12,4,8,3,10
K,5,8,7,6,5,5,7,1,7,10,8,10,3,8,4,7
K,7,9,9,7,7,6,7,1,7,9,6,10,4,8,4,8
K,4,7,6,5,4,4,7,2,6,10,9,11,3,8,3,8
K,5,5,5,8,2,3,6,8,3,7,7,11,4,8,3,11
K,4,10,6,8,7,6,6,5,3,7,6,9,4,5,10,8
K,3,6,4,4,4,6,7,3,6,6,5,9,3,8,4,9
K,5,10,8,7,5,3,8,2,7,10,11,12,4,7,4,5
K,4,8,6,6,5,5,8,1,6,9,7,9,3,8,3,8
K,4,8,4,6,3,3,6,6,3,7,7,11,3,8,3,11
K,6,11,9,8,5,3,7,3,8,11,11,12,3,8,4,6
K,4,8,6,6,4,5,6,1,7,10,9,11,4,7,4,7
K,7,11,10,8,6,8,6,2,7,10,4,9,5,6,5,8
K,1,0,2,1,0,5,7,7,1,7,6,11,3,8,2,11
K,5,10,8,8,9,6,6,4,4,6,5,9,8,7,8,8
K,2,3,3,1,1,6,7,1,6,10,7,10,3,8,2,8
K,3,3,5,2,2,6,8,2,7,10,7,9,3,8,2,7
K,4,8,6,6,5,3,8,2,6,10,10,11,3,8,3,6
K,11,14,10,8,4,6,8,3,8,9,7,8,5,8,4,7
K,4,10,6,7,8,9,7,3,4,5,6,8,7,9,7,6
K,4,4,4,5,2,3,7,8,2,7,5,11,4,8,2,11
K,4,7,6,5,4,3,8,2,6,10,9,11,3,8,2,6
K,7,10,10,8,6,4,9,2,7,10,9,10,5,6,4,5
K,6,9,5,4,2,6,8,3,6,9,9,10,5,10,3,6
K,4,6,6,4,3,7,6,2,7,10,5,10,4,7,4,9
K,4,8,6,6,5,5,6,4,7,6,6,10,3,8,5,10
K,4,10,5,7,2,3,8,8,2,7,5,11,3,8,3,10
K,5,9,8,7,9,8,6,3,5,6,6,8,8,6,9,5
K,5,11,6,8,2,4,5,9,2,7,7,12,4,7,3,11
K,4,6,6,4,4,7,6,1,6,10,6,9,3,8,3,8
K,4,5,7,4,4,6,7,1,7,10,6,9,3,8,3,7
K,7,9,10,6,7,9,7,1,6,10,3,8,6,7,5,10
K,4,7,4,5,2,4,7,8,1,7,6,11,3,8,2,11
K,4,6,5,4,3,6,8,2,7,10,7,9,3,8,3,7
K,4,8,6,6,3,4,8,3,7,11,11,11,3,8,4,5
K,6,9,8,7,7,5,6,4,7,6,6,12,5,7,7,10
K,1,0,1,0,0,4,6,6,2,7,6,11,3,7,2,10
K,5,8,7,6,5,4,7,2,6,10,10,11,3,8,3,6
K,7,12,7,7,4,11,6,4,6,11,2,6,5,8,4,10
K,5,9,8,6,6,7,7,1,6,10,5,9,3,7,3,8
K,2,3,4,2,2,8,7,1,6,10,5,8,3,8,2,8
K,4,10,4,7,2,4,8,9,2,6,3,11,4,8,2,11
K,7,9,6,5,3,6,8,3,7,9,8,9,5,8,3,7
K,3,4,4,3,2,5,7,4,7,7,6,11,3,8,5,9
K,6,11,6,8,3,4,8,9,2,7,5,11,4,8,2,11
K,2,3,4,2,2,6,8,2,6,10,6,9,3,8,2,8
K,2,3,4,2,2,7,8,2,6,10,6,8,3,8,2,8
K,4,4,6,3,3,6,7,2,7,10,7,10,3,8,3,7
K,4,10,5,8,4,3,6,7,4,7,7,12,3,8,3,11
K,1,0,1,0,0,4,6,5,1,7,6,10,2,7,1,10
K,7,11,9,8,10,7,7,5,4,7,6,7,5,5,10,11
K,7,13,8,7,5,7,8,2,6,10,4,8,5,5,4,7
K,3,6,5,4,5,7,6,3,4,6,6,8,7,7,6,9
K,5,9,7,7,5,6,7,5,8,6,5,10,3,8,5,9
K,8,11,11,8,6,8,6,2,8,11,4,8,4,8,5,10
K,5,10,5,7,2,4,8,9,2,7,6,11,4,8,2,11
K,4,5,6,4,3,4,8,2,8,10,10,11,4,7,3,6
K,3,4,6,3,3,6,7,2,7,10,7,10,3,8,3,7
K,4,6,5,4,5,6,5,4,4,6,6,9,3,6,7,11
K,3,5,6,4,3,5,8,2,7,10,9,10,3,8,3,7
K,3,7,3,5,2,5,7,7,2,6,5,11,3,8,2,11
K,5,11,6,8,5,4,6,7,3,7,7,12,4,8,3,11
K,6,9,5,4,2,8,8,3,7,8,4,7,5,7,3,7
K,2,3,4,2,2,6,7,2,6,10,7,10,3,8,2,8
K,6,10,6,5,3,7,7,3,6,10,8,9,6,11,3,7
K,8,13,9,7,5,6,7,3,6,10,8,10,6,10,4,7
K,5,7,7,5,5,8,7,1,6,10,5,9,3,8,2,9
K,2,3,4,2,2,5,8,2,6,10,8,10,3,8,2,8
K,4,11,4,8,2,3,7,8,2,7,5,11,3,8,3,10
K,1,0,1,0,0,4,6,5,1,7,6,10,2,7,1,10
K,5,9,8,6,4,3,8,3,8,12,12,12,3,8,4,5
K,4,7,4,5,2,4,6,8,2,7,7,11,3,8,3,11
K,4,2,5,3,3,5,7,4,8,7,6,11,3,8,5,9
K,3,6,4,4,4,6,7,3,7,6,6,9,3,8,6,10
K,5,11,7,8,7,5,6,3,7,6,6,9,4,8,6,9
K,4,7,6,5,4,6,7,1,6,10,7,10,3,8,3,8
K,3,5,6,4,3,6,7,1,7,10,7,10,3,8,3,8
K,2,4,4,3,2,7,7,2,6,10,5,9,4,7,2,8
K,7,9,10,7,6,2,8,3,8,11,12,12,5,6,5,3
K,2,3,2,1,2,6,7,4,6,6,6,10,3,8,4,9
K,7,13,7,7,4,8,7,2,6,10,7,9,6,11,4,8
K,5,8,8,7,7,10,7,4,4,10,2,8,5,5,4,10
K,2,4,4,3,3,6,7,1,6,10,7,10,3,8,2,8
K,6,10,8,8,5,6,6,2,7,10,6,10,4,8,4,8
K,4,9,5,7,4,3,7,7,3,7,6,11,3,8,3,11
K,5,10,6,8,2,4,6,9,2,7,7,11,4,7,3,11
K,7,11,10,8,6,4,8,3,7,11,10,12,4,8,4,6
K,5,9,7,7,4,3,8,3,7,11,10,12,3,8,4,6
K,3,5,5,4,3,5,8,1,6,10,8,10,3,8,3,8
K,4,7,6,5,6,8,8,5,5,8,5,7,7,6,6,11
K,12,15,11,9,5,6,8,3,7,9,9,10,6,10,4,6
K,6,9,9,7,7,10,5,1,5,9,3,8,7,6,6,11
K,3,2,4,3,2,5,7,4,8,7,6,11,3,8,5,9
K,6,9,9,7,9,6,8,5,4,7,5,8,4,6,10,9
K,4,6,6,4,3,3,8,3,7,11,11,11,3,8,3,6
K,5,5,5,8,2,4,6,9,2,7,7,11,4,7,3,11
K,6,11,9,9,6,8,7,2,7,10,4,8,4,7,4,8
K,4,4,7,3,3,8,7,2,7,10,4,8,5,9,4,9
K,5,9,8,8,7,8,6,2,3,8,3,8,6,5,8,12
K,2,6,4,4,4,7,7,3,5,6,5,8,3,8,3,9
K,7,10,6,5,3,5,8,3,6,9,8,9,5,9,3,7
K,6,12,6,6,4,7,7,3,6,10,3,8,5,5,3,8
K,8,14,8,8,4,7,7,3,6,9,9,9,6,11,4,7
K,2,3,3,2,2,6,7,1,6,10,7,10,3,8,1,8
K,4,10,6,8,6,7,7,5,4,7,5,8,4,7,9,10
K,5,9,7,8,8,8,8,2,5,8,3,8,5,4,4,10
K,5,6,7,4,5,6,7,1,6,10,7,10,3,8,3,8
K,3,3,5,2,2,7,7,2,7,10,5,10,3,8,3,8
K,7,10,10,8,7,5,6,1,7,9,8,11,3,8,3,8
K,4,5,7,4,4,5,7,2,8,10,9,10,3,8,4,6
K,5,10,6,7,2,3,8,8,2,7,5,11,4,8,3,10
K,6,9,8,7,6,9,5,1,6,10,4,9,5,6,5,10
K,4,10,4,8,4,3,7,6,3,6,5,11,3,8,2,11
K,3,6,5,4,5,6,7,3,6,6,5,8,3,8,4,9
K,5,9,6,7,7,7,9,5,4,7,5,7,5,7,8,11
K,4,5,5,4,3,6,7,4,7,6,6,10,3,8,5,9
K,3,4,4,2,2,5,7,4,7,7,6,11,3,8,4,9
K,3,9,4,6,2,4,8,8,2,7,4,11,4,8,2,10
K,6,7,8,5,6,9,6,1,6,10,3,8,7,7,6,10
K,5,10,5,8,4,4,7,7,3,7,6,12,3,8,3,11
K,4,5,4,8,2,3,7,8,2,7,5,11,4,8,2,11
K,9,13,8,7,4,7,7,3,7,9,9,9,6,11,3,7
K,5,9,5,6,2,5,9,9,2,7,3,11,4,8,2,11
K,1,0,1,0,0,4,6,6,2,7,6,11,3,7,2,10
K,1,0,1,0,0,4,6,6,1,7,6,10,3,7,1,10
K,7,11,10,8,6,4,9,2,8,10,10,10,3,8,4,6
K,4,11,6,8,6,5,6,4,7,6,6,11,3,8,6,9
K,2,4,4,3,2,5,8,2,7,10,8,10,3,8,3,6
K,4,5,6,4,3,6,8,2,7,10,6,9,4,9,3,7
K,5,8,7,6,5,3,9,2,6,10,11,11,3,8,3,6
K,8,14,8,8,5,10,6,3,6,11,2,6,5,8,4,9
K,2,6,3,4,1,3,7,7,3,7,7,11,3,8,2,10
K,4,7,5,5,5,5,6,4,6,6,6,11,3,8,5,10
K,5,9,8,7,5,2,8,2,7,11,12,12,3,8,3,5
K,3,2,4,3,3,5,7,4,7,7,6,10,6,8,4,9
K,4,4,4,6,2,4,8,8,2,7,5,11,3,8,2,11
K,8,15,9,9,6,6,8,3,6,10,9,10,6,11,4,8
K,8,15,8,8,5,3,8,4,6,10,11,11,5,11,4,7
K,7,9,10,7,7,2,9,2,7,10,11,11,5,7,4,4
K,3,6,4,4,2,3,7,6,3,7,6,11,3,8,3,11
K,6,9,8,6,8,6,9,5,4,8,5,8,4,7,8,10
K,3,2,4,4,3,5,7,4,8,7,6,11,3,8,5,9
K,3,8,5,6,3,5,7,5,7,6,6,11,3,8,5,9
K,3,5,4,3,3,5,7,4,7,6,6,11,3,8,4,10
K,4,9,5,6,2,3,7,8,2,7,6,11,4,8,2,11
K,2,3,2,2,2,5,7,4,7,6,6,10,3,8,4,10
K,5,11,5,8,2,4,7,9,2,7,4,11,4,8,2,11
K,4,8,6,6,5,8,5,1,6,10,4,9,3,8,4,10
K,5,7,8,5,5,3,8,2,7,10,11,11,3,7,3,5
K,6,9,9,7,4,3,8,4,8,12,12,12,3,8,4,5
K,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,10
K,5,11,6,8,2,4,6,9,2,7,7,12,4,8,3,11
K,7,9,10,7,6,6,8,2,7,10,7,9,3,8,3,7
K,4,8,6,6,4,4,7,6,7,6,6,13,4,7,6,10
K,3,4,4,7,2,3,7,7,3,7,7,11,3,8,3,10
K,3,4,4,3,3,6,7,4,8,7,6,11,3,8,5,10
K,6,11,9,8,7,6,6,1,6,9,6,10,5,7,5,8
K,9,14,8,8,4,8,8,3,7,9,7,7,6,10,4,7
K,3,1,4,1,2,6,7,4,7,7,6,11,2,8,4,10
K,5,7,8,5,5,9,5,1,6,9,3,8,4,7,4,10
K,6,11,9,8,7,7,7,4,7,6,5,8,7,8,5,9
K,3,1,5,3,3,6,7,4,8,7,6,11,3,8,5,9
K,4,8,6,6,5,4,7,1,6,10,9,11,3,8,3,6
K,1,0,1,0,0,4,6,5,2,7,6,11,2,8,2,10
K,4,2,5,3,3,6,7,4,8,7,6,10,6,8,5,9
K,3,7,4,5,2,3,6,7,3,7,7,12,3,8,3,11
K,7,11,6,6,3,7,8,3,6,9,7,8,6,9,3,7
K,4,9,5,6,5,6,5,4,4,6,6,9,3,6,8,10
K,5,9,8,7,5,8,6,1,7,10,3,9,5,6,6,10
K,4,8,5,6,4,6,7,4,7,6,5,8,7,8,5,9
K,4,9,6,7,8,7,7,3,4,6,6,8,7,8,8,7
K,1,0,1,0,0,5,7,7,0,7,6,10,2,8,2,11
K,4,5,4,7,2,3,7,7,2,7,5,11,3,8,3,10
K,4,5,7,4,4,6,7,1,7,10,7,10,3,8,3,8
K,4,9,6,6,7,5,6,4,5,7,5,9,7,7,8,10
K,3,7,5,6,5,6,8,3,4,7,4,9,5,3,4,9
K,2,1,3,2,2,6,7,4,7,7,6,11,3,8,4,9
K,4,10,6,8,6,5,6,3,7,6,6,10,4,7,7,11
K,9,13,9,7,5,10,6,2,6,11,4,7,6,11,3,9
K,2,1,2,2,2,5,7,3,6,7,6,10,3,8,4,10
K,4,5,5,4,3,5,6,4,8,7,7,11,3,8,5,10
K,7,9,9,8,9,10,6,3,5,10,2,8,8,6,7,12
K,3,7,5,5,5,6,6,3,4,6,6,9,5,8,7,9
K,1,0,1,0,0,5,7,7,1,7,6,11,2,8,2,11
K,9,12,9,6,5,8,7,3,6,10,7,9,6,12,4,9
K,6,8,8,6,6,8,6,1,6,10,4,9,5,7,5,11
K,3,5,4,4,3,5,6,4,7,7,7,11,3,9,5,10
K,2,3,3,2,2,5,7,4,7,7,6,10,3,8,4,10
K,5,10,7,8,7,7,7,3,7,6,6,7,7,8,6,10
K,1,0,1,0,0,5,7,7,0,7,6,10,2,8,2,11
K,7,11,10,9,7,6,7,2,7,10,7,10,4,8,4,7
K,3,7,5,5,5,5,6,3,4,6,5,9,5,7,8,7
K,4,7,6,6,6,10,6,2,3,9,3,8,5,6,6,13
K,7,9,10,7,6,9,6,2,7,10,3,8,7,8,6,10
K,5,4,5,6,2,4,9,8,2,7,4,11,4,8,3,10
K,5,11,8,8,5,6,7,2,7,10,7,10,4,8,4,8
K,3,6,4,4,1,3,6,7,3,7,7,11,3,8,2,10
K,3,1,4,2,2,6,7,4,7,7,6,10,3,8,4,9
K,5,10,8,8,4,3,8,4,7,10,12,12,4,8,4,6
K,6,8,8,6,7,8,7,1,6,9,4,8,4,8,4,8
K,4,7,4,4,2,4,9,8,2,7,4,11,4,8,3,10
K,3,6,4,4,1,4,8,8,1,7,6,11,3,8,3,11
K,6,11,9,8,7,2,9,2,7,10,12,12,5,6,4,4
K,5,8,7,6,5,7,7,1,6,10,5,9,3,8,3,9
K,2,3,4,1,2,4,9,2,6,10,9,10,3,8,2,6
K,5,6,5,9,2,3,6,8,2,7,7,12,3,8,3,11
K,4,5,5,7,2,3,7,8,2,7,5,11,4,8,2,11
K,5,8,6,6,6,5,7,5,7,6,6,13,3,8,6,9
K,4,8,6,7,5,9,6,2,3,8,3,8,5,7,6,11
K,6,11,8,8,5,6,7,2,7,10,7,10,3,8,3,8
K,3,6,5,4,3,6,7,1,7,10,7,10,3,8,3,8
K,3,7,5,5,6,8,6,3,4,6,6,8,6,8,6,8
K,4,8,4,6,2,3,6,9,2,7,7,11,3,8,2,11
K,4,9,6,7,7,6,6,3,4,6,5,9,8,6,8,8
K,3,3,5,2,2,6,8,2,6,10,6,9,3,9,3,7
K,5,9,7,7,5,6,7,5,7,6,6,10,4,8,5,9
K,4,8,6,6,4,6,8,4,7,6,5,10,3,8,4,9
K,4,5,5,7,2,4,7,9,2,7,5,11,4,8,2,11
K,1,0,1,0,0,4,6,5,2,7,6,10,2,7,1,10
K,5,9,7,6,5,4,7,2,7,10,10,12,3,8,3,6
K,2,1,2,2,0,4,7,8,1,7,6,11,3,8,2,11
K,1,0,1,0,0,4,6,6,2,7,6,11,3,7,2,10
K,3,6,5,4,5,8,6,4,4,7,6,8,6,7,6,8
K,5,4,5,6,2,4,8,8,2,7,5,11,4,8,2,11
K,3,5,5,3,2,5,8,1,7,10,8,10,3,8,3,7
K,4,10,5,7,2,3,6,8,3,7,7,11,4,8,2,11
K,3,4,4,5,1,4,7,8,2,7,5,11,4,8,2,11
K,4,5,7,4,4,8,7,1,7,10,5,8,3,8,4,8
K,3,6,4,4,3,6,7,5,7,7,6,10,3,8,5,9
K,3,5,6,4,3,5,7,2,8,11,9,11,4,7,4,7
K,7,10,6,5,3,9,8,3,6,9,4,6,5,8,4,7
K,5,7,8,5,4,7,8,2,7,10,6,8,3,8,3,7
K,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,9
K,3,3,5,2,2,8,6,2,6,10,5,10,3,8,3,9
K,3,2,4,4,3,6,7,4,7,6,6,10,3,8,5,9
K,4,8,4,5,2,3,8,8,2,7,5,11,4,8,3,10
K,5,9,7,7,7,6,9,5,4,7,4,8,4,7,7,9
K,2,3,3,2,2,5,7,4,7,7,6,11,3,8,4,10
K,5,9,5,5,2,4,8,4,6,9,11,11,5,9,3,6
K,4,7,5,5,5,5,7,5,3,7,5,9,3,5,9,8
K,5,9,6,7,2,4,7,9,2,7,6,12,4,8,3,11
K,6,9,8,6,7,9,6,1,6,10,3,8,6,7,5,9
K,3,8,4,6,3,3,8,6,3,6,4,11,3,8,3,11
K,4,4,4,6,2,4,7,8,1,7,6,11,3,8,2,11
K,2,3,4,1,2,6,8,1,6,10,6,9,3,8,2,8
K,5,7,7,5,4,3,9,3,6,10,11,11,3,8,3,6
K,7,9,9,6,7,9,5,1,7,10,3,9,8,5,7,10
K,3,4,6,3,3,7,7,1,6,10,5,9,4,7,4,8
K,1,1,1,1,0,4,6,6,2,7,6,10,3,8,2,10
K,3,2,4,3,2,5,7,4,7,6,6,11,3,8,5,9
K,5,11,7,8,9,7,6,3,5,6,6,8,7,7,7,7
K,4,9,6,8,6,9,6,2,4,9,3,8,5,6,7,11
K,3,2,3,4,1,3,7,7,2,7,7,11,3,8,3,10
K,8,10,8,5,5,8,7,4,6,11,2,8,6,5,4,8
K,3,5,5,4,4,6,7,3,3,6,4,9,4,6,7,8
K,1,0,2,1,0,5,7,7,1,7,6,11,3,8,2,11
K,5,5,6,7,2,4,8,8,2,7,4,11,3,8,2,11
K,4,9,4,6,2,3,7,7,2,7,5,11,3,8,3,10
K,4,4,5,6,2,3,7,8,2,7,6,11,3,8,2,11
K,3,7,4,5,1,3,7,7,2,7,7,11,3,8,3,10
K,5,9,7,7,8,7,7,3,4,6,6,9,7,7,8,7
K,6,10,8,8,7,5,5,4,8,6,7,12,4,8,7,9
K,8,10,7,5,3,8,7,3,7,9,7,7,6,10,4,8
K,6,9,7,4,4,10,6,4,5,11,2,7,5,7,3,9
K,5,7,8,5,5,4,9,2,6,10,9,10,3,8,3,6
K,1,1,2,1,1,6,7,4,7,7,6,11,3,8,4,9
K,5,6,7,5,6,7,7,2,4,7,3,9,6,4,8,10
K,6,7,8,5,4,4,8,3,7,11,10,11,3,8,3,6
K,4,7,6,5,4,6,7,5,7,6,5,10,3,8,5,9
K,5,7,7,5,5,4,7,2,7,10,9,11,4,7,4,6
K,5,11,7,8,8,5,7,5,4,7,5,8,4,6,10,8
K,5,11,6,8,5,4,8,8,3,6,3,11,3,8,2,11
K,3,3,3,4,1,3,6,7,3,7,7,11,3,8,2,10
K,1,1,1,1,0,4,7,6,3,7,6,11,3,8,2,11
K,4,11,4,8,2,3,7,8,2,6,5,11,4,8,2,11
K,3,2,4,4,3,6,7,4,7,6,6,11,3,8,5,10
K,4,7,6,5,4,3,8,3,7,11,11,12,3,8,3,5
K,5,10,8,8,9,6,6,3,4,6,5,10,8,6,8,8
K,3,5,5,3,3,5,7,2,7,10,9,11,3,8,3,7
K,6,10,8,7,6,6,6,1,7,10,6,10,4,8,4,8
K,10,14,9,8,4,8,7,3,7,9,5,7,6,9,4,7
K,4,8,6,6,7,7,7,3,4,6,6,8,7,7,7,7
K,8,10,11,8,6,8,6,2,8,10,4,9,4,7,5,9
K,4,8,4,6,2,4,7,8,2,7,7,11,3,8,3,11
K,3,4,5,3,2,8,6,1,6,10,5,9,3,8,3,9
K,3,4,5,3,3,4,9,2,7,10,10,10,3,8,3,6
K,7,14,7,8,5,7,7,2,6,10,5,8,6,7,4,7
K,5,7,7,6,6,6,7,3,4,6,4,9,6,5,9,8
K,4,6,6,4,4,8,6,1,6,10,5,9,4,7,5,8
K,2,3,3,1,2,6,7,4,7,7,6,11,3,8,4,9
K,4,9,6,7,7,7,6,5,5,6,5,7,7,6,8,14
K,4,6,6,4,6,7,6,5,4,6,6,8,6,6,7,12
K,8,10,11,8,6,8,6,2,7,10,4,9,4,8,4,9
K,5,8,7,6,4,5,8,2,7,10,9,10,3,8,3,7
K,6,9,9,6,5,9,6,2,7,10,3,8,6,8,6,10
K,1,0,1,0,0,5,8,7,0,7,6,10,3,8,2,11
K,6,9,6,5,4,5,8,3,5,10,9,11,5,9,3,6
K,4,9,4,6,2,3,7,7,2,7,6,11,3,8,3,10
K,4,9,6,8,7,8,5,2,3,8,4,8,5,6,7,11
K,8,10,11,8,5,4,8,4,9,12,12,11,3,8,4,5
K,3,6,5,4,5,6,7,4,4,7,6,8,4,6,8,13
K,2,4,4,3,2,6,7,2,6,10,7,10,3,8,2,8
K,5,11,5,8,5,3,7,7,3,7,6,11,3,8,3,11
K,4,10,5,8,2,3,7,7,3,7,7,11,4,8,3,10
K,5,7,7,5,5,7,6,1,6,10,5,9,3,7,3,9
K,2,1,3,1,2,6,7,4,8,7,6,10,3,8,5,8
K,6,10,9,8,6,5,8,2,7,10,8,10,3,8,3,8
K,5,10,6,8,5,3,8,7,3,7,5,11,3,8,3,11
K,2,1,3,3,2,6,7,4,7,6,6,10,3,8,5,8
K,3,6,5,5,4,8,7,2,4,9,3,8,4,6,4,10
K,4,9,6,7,8,7,9,3,5,5,6,8,8,9,8,7
K,5,9,7,7,8,7,9,5,5,8,5,7,7,6,8,12
K,2,7,3,4,1,4,8,8,2,6,4,11,3,8,2,10
K,6,10,9,8,8,10,5,2,6,9,2,7,8,6,7,12
K,4,4,6,3,3,8,6,1,7,10,4,9,4,7,4,9
K,4,5,7,4,4,6,7,2,7,10,7,10,3,8,3,8
K,4,7,6,5,4,7,6,1,6,9,5,9,3,8,3,8
K,4,11,4,8,2,4,7,8,2,6,4,11,4,8,2,11
K,10,15,10,8,6,5,8,3,6,10,9,10,6,9,4,7
K,6,9,8,8,8,7,7,2,4,7,3,9,7,4,9,10
K,7,9,10,8,10,9,7,3,4,9,2,8,8,4,8,12
K,4,5,5,7,2,4,8,8,2,7,4,11,3,8,2,11
K,6,10,8,8,8,6,7,4,7,6,6,10,3,8,6,10
K,4,7,6,5,3,8,6,2,7,10,3,9,3,8,4,10
K,4,10,6,7,6,6,7,3,7,6,5,8,3,8,5,9
K,4,8,4,6,2,3,7,8,2,7,6,11,4,8,2,11
K,3,5,5,3,3,6,7,4,7,7,6,11,3,8,5,9
K,5,9,8,6,6,6,7,1,6,9,6,9,3,8,3,8
K,4,8,5,6,2,4,8,9,1,7,6,11,3,8,3,11
K,3,8,5,6,4,5,6,4,7,7,7,11,3,8,5,9
K,1,0,1,1,0,5,7,7,1,7,6,11,2,8,2,11
K,6,11,8,8,7,6,6,4,7,6,6,11,5,7,8,10
K,3,4,5,3,3,6,8,1,7,10,7,10,3,8,2,7
K,3,5,5,4,3,6,6,1,7,10,8,11,3,7,3,8
K,8,10,8,5,3,10,7,4,7,8,1,5,5,7,4,9
K,5,8,7,6,6,7,7,1,6,10,5,9,3,7,4,8
K,6,9,9,7,5,3,9,3,7,11,11,11,3,8,3,5
K,6,8,9,6,4,5,7,3,7,10,9,11,3,8,3,7
K,4,7,6,5,4,5,7,5,8,7,6,12,3,8,5,10
K,2,1,2,1,0,5,7,8,1,7,6,11,3,8,2,11
K,8,12,7,6,3,6,8,2,7,9,6,8,5,7,3,7
K,3,8,4,6,3,4,8,7,3,6,4,11,3,8,2,11
K,8,11,11,8,7,9,7,2,7,10,3,8,3,8,3,9
K,4,10,6,8,7,7,7,5,4,7,6,7,7,6,8,13
K,3,4,5,3,2,4,9,2,7,10,9,11,3,8,3,6
K,4,6,6,4,4,3,8,2,6,10,10,11,3,8,3,6
K,4,8,6,6,4,9,7,2,6,10,2,7,4,7,3,10
K,9,14,9,8,6,3,8,4,6,10,11,12,5,8,4,6
K,5,6,7,4,5,6,7,1,6,10,6,10,4,8,4,8
K,4,9,6,7,7,6,6,3,4,6,6,9,8,7,8,7
K,4,7,6,5,3,6,7,2,7,10,7,10,3,8,3,8
K,5,10,7,8,8,6,8,5,3,7,5,8,4,7,7,11
K,4,7,6,5,5,6,6,4,6,6,5,8,7,7,7,9
K,7,10,9,8,5,4,8,3,8,11,11,11,4,6,5,5
K,4,7,6,6,5,8,6,2,3,8,4,8,4,6,7,11
K,5,10,6,7,2,4,7,9,2,7,6,12,3,8,3,11
K,4,8,6,6,4,6,7,2,6,10,7,10,3,8,3,8
K,4,8,6,6,4,5,7,4,8,7,6,10,4,8,5,9
K,4,5,7,3,3,6,8,2,8,10,8,10,4,7,3,6
K,2,6,3,4,1,4,8,8,2,7,4,11,3,8,2,10
K,3,7,4,5,3,3,7,6,3,7,6,11,3,8,3,11
K,6,11,9,8,8,7,6,1,6,10,5,9,7,7,6,9
K,1,1,2,1,1,6,7,4,7,6,6,10,3,8,4,9
K,1,1,2,1,0,4,6,6,2,7,6,11,3,8,2,10
K,6,11,8,8,6,4,7,2,7,10,10,12,3,8,4,7
K,7,9,10,7,5,5,9,2,8,10,9,10,3,8,4,5
K,5,10,5,5,3,5,8,3,6,9,8,9,5,7,3,8
K,3,7,5,5,5,6,6,3,4,7,6,9,5,7,7,9
K,4,9,5,7,5,5,6,3,6,6,6,10,3,8,5,10
K,7,11,10,8,8,10,6,1,6,10,3,8,6,8,6,11
K,2,7,4,5,3,5,6,3,6,6,6,10,3,8,5,9
K,3,3,3,4,1,3,6,7,2,7,6,11,3,8,2,11
K,4,7,5,5,6,7,9,5,4,8,5,8,4,6,6,10
K,4,7,5,5,4,6,6,1,6,10,7,10,3,8,3,8
K,4,5,5,4,5,8,7,2,4,8,3,8,4,4,3,9
K,3,6,4,4,4,7,9,4,4,7,5,8,4,7,6,9
K,4,7,4,5,3,4,7,7,3,7,6,11,3,8,2,11
K,7,10,7,5,3,7,6,3,6,9,8,9,6,11,3,7
K,5,10,7,7,9,8,8,3,4,6,6,9,10,10,7,7
K,4,5,5,4,4,5,7,4,7,6,6,10,3,8,5,8
K,6,10,8,8,6,5,6,1,7,10,8,10,3,8,4,8
K,3,2,4,4,3,5,7,4,7,6,6,10,3,8,5,9
K,3,7,3,5,1,3,7,7,3,7,6,11,4,8,2,11
K,4,5,5,8,2,3,6,7,3,7,8,12,3,8,3,10
K,6,9,9,7,10,7,7,4,4,6,6,9,8,8,8,8
K,3,3,5,2,2,7,6,2,7,10,6,10,4,7,3,8
K,2,3,4,1,2,6,8,2,6,10,7,10,3,8,2,8
K,4,8,6,6,6,7,7,4,4,7,5,7,4,6,9,10
K,3,6,5,4,3,5,6,6,7,7,7,12,3,8,5,11
K,9,13,9,7,4,6,7,3,7,9,9,10,6,10,3,6
K,4,5,7,3,4,6,8,1,7,10,7,10,3,8,3,7
K,6,8,9,7,7,10,4,2,3,10,3,8,6,6,7,13
K,7,12,7,7,4,5,8,3,5,10,9,11,5,9,3,7
K,3,3,4,5,2,3,6,7,3,7,7,12,3,8,3,10
K,6,11,6,8,3,4,9,9,2,7,3,11,4,8,2,11
K,4,5,5,4,3,4,7,5,8,7,6,13,3,8,5,9
K,3,6,4,4,1,4,7,8,1,7,6,11,3,8,2,11
K,4,7,6,5,3,6,6,2,7,10,7,10,3,8,4,8
K,3,7,4,5,2,3,8,7,2,7,5,11,3,8,3,11
K,5,9,7,6,5,9,6,1,6,10,4,8,3,8,4,10
K,5,9,6,5,3,3,9,3,6,9,8,11,4,7,3,6
K,5,8,7,6,5,6,7,1,6,10,7,10,3,8,3,8
K,3,5,6,4,3,7,7,2,7,10,5,9,6,8,5,8
K,5,9,5,4,2,7,7,3,6,9,8,9,6,11,3,7
K,3,7,4,4,1,4,8,7,2,7,5,11,3,8,3,10
K,6,8,8,6,4,7,8,1,7,10,5,8,3,8,3,8
